video_id,comment_text,text_cleaned,text_removal,text_normalized,text_manual_replaced,text_tokenize,label
video2,"Diantara 102 obat itu ada obat Hecosan, anak saya umur 13thn 2 minggu yang lalu minum obat itu, sekarang anaknya baik2 saja, batuknya juga sudah sembuh, 
Terus.. ini bagaimana nasib anak saya ...",diantara obat itu ada obat hecosan anak saya umur thn minggu yang lalu minum obat itu sekarang anaknya baik saja batuknya juga sudah sembuh terus ini bagaimana nasib anak saya,obat ada obat hecosan anak umur thn minggu lalu minum obat sekarang anak baik batuk sudah sembuh terus bagaimana nasib anak,obat ada obat hecosan anak umur tahun minggu lalu minum obat sekarang anak baik batuk sudah sembuh terus bagaimana nasib anak,obat ada obat hecosan anak umur tahun minggu lalu minum obat sekarang anak baik batuk sudah sembuh terus bagaimana nasib anak,"['obat', 'ada', 'obat', 'hecosan', 'anak', 'umur', 'tahun', 'minggu', 'lalu', 'minum', 'obat', 'sekarang', 'anak', 'baik', 'batuk', 'sudah', 'sembuh', 'terus', 'bagaimana', 'nasib', 'anak']",-1
video1,"*SEPERTI DEPOPULASI MANUSIA*
*PARAHNYA TARGET ADALAH ANAK-ANAK*",seperti depopulasi manusia parahnya target adalah anak anak,depopulasi manusia parah target anak anak,depopulasi manusia parah target anak anak,depopulasi manusia parah target anak anak,"['depopulasi', 'manusia', 'parah', 'target', 'anak', 'anak']",-1
video1,Dok edukasi cream glamshine dan zgbyutidong,dok edukasi cream glamshine dan zgbyutidong,dok edukasi cream glamshine zgbyutidong,dok edukasi cream glamshine zgbyutidong,dok edukasi cream glamshine zgbyutidong,"['dok', 'edukasi', 'cream', 'glamshine', 'zgbyutidong']",0
video3,"Dok, tolong sekalian telusuri produsen obatnya. Kalau di browse google juga ada 2 bramd yg mirip loh",dok tolong sekalian telusuri produsen obatnya kalau di browse google juga ada bramd yg mirip loh,dok sekali telusur produsen obat kalau browse google ada bramd yg mirip loh,dok sekali telusur produsen obat kalau browse google ada bramd yang mirip loh,dok sekali telusur produsen obat kalau browse google ada bramd yang mirip loh,"['dok', 'sekali', 'telusur', 'produsen', 'obat', 'kalau', 'browse', 'google', 'ada', 'bramd', 'yang', 'mirip', 'loh']",0
video3,"Dok minum obat kok bisa nambah penyakit, penyakit mematikan lagi gimana ni dok",dok minum obat kok bisa nambah penyakit penyakit mematikan lagi gimana ni dok,dok minum obat kok nambah sakit sakit mati gimana ni dok,dok minum obat kok menambah sakit sakit mati bagaimana nih dok,dok minum obat kok menambah sakit sakit mati bagaimana nih dok,"['dok', 'minum', 'obat', 'kok', 'menambah', 'sakit', 'sakit', 'mati', 'bagaimana', 'nih', 'dok']",-1
video2,Mknya di tarik dulu krn mau di teliti.,mknya di tarik dulu krn mau di teliti,mknya tarik dulu krn mau teliti,makanya tarik dulu karena mau teliti,makanya tarik dulu karena mau teliti,"['makanya', 'tarik', 'dulu', 'karena', 'mau', 'teliti']",1
video1,Ank sy lg skit dok..btuk n flu..biasanya sy ksi flutop c srup sj alhamdulillah sembuh..skrg sy mpe bgung..tkut..mw ksi obt ap lg..sush jg mw ksi ank mnum pyer. Sy kmrin ke apotik ktnya aman untk di ksi flutop c  . Untk ank sy umur 10 th. Sybksi smbil berdoa..bismillah semoga g ap2.,ank sy lg skit dok btuk n flu biasanya sy ksi flutop c srup sj alhamdulillah sembuh skrg sy mpe bgung tkut mw ksi obt ap lg sush jg mw ksi ank mnum pyer sy kmrin ke apotik ktnya aman untk di ksi flutop c untk ank sy umur th sybksi smbil berdoa bismillah semoga g ap,ank sy lg skit dok btuk n flu biasa sy ksi flutop c srup sj alhamdulillah sembuh skrg sy mpe bgung tkut mw ksi obt ap lg sush jg mw ksi ank mnum pyer sy kmrin apotik ktnya aman untk ksi flutop c untk ank sy umur th sybksi smbil doa bismillah moga g ap,anak saya lagi sakit dok btuk dan flu biasa saya ksi flutop sih srup saja alhamdulillah sembuh sekarang saya sampai bgung takut mau ksi obt apa lagi sush juga mau ksi anak mnum pyer saya kemarin apotik katanya aman untuk ksi flutop sih untuk anak saya umur tahu sybksi sambil doa bismillah moga enggak apa,anak aku lagi sakit dok btuk dan flu biasa aku ksi flutop sih srup saja alhamdulillah sembuh sekarang aku sampai bgung takut mau ksi obt apa lagi sush juga mau ksi anak mnum pyer aku kemarin apotik katanya aman untuk ksi flutop sih untuk anak aku umur tahu sybksi sambil doa bismillah semoga enggak apa,"['anak', 'aku', 'lagi', 'sakit', 'dok', 'btuk', 'dan', 'flu', 'biasa', 'aku', 'ksi', 'flutop', 'sih', 'srup', 'saja', 'alhamdulillah', 'sembuh', 'sekarang', 'aku', 'sampai', 'bgung', 'takut', 'mau', 'ksi', 'obt', 'apa', 'lagi', 'sush', 'juga', 'mau', 'ksi', 'anak', 'mnum', 'pyer', 'aku', 'kemarin', 'apotik', 'katanya', 'aman', 'untuk', 'ksi', 'flutop', 'sih', 'untuk', 'anak', 'aku', 'umur', 'tahu', 'sybksi', 'sambil', 'doa', 'bismillah', 'semoga', 'enggak', 'apa']",1
video2,Percaya pemerintah! Influencer nanti2 aja.,percaya pemerintah influencer nanti aja,percaya perintah influencer aja,percaya perintah influencer saja,percaya perintah influencer saja,"['percaya', 'perintah', 'influencer', 'saja']",-1
video1,Sukses terus dok❤,sukses terus dok,sukses terus dok,sukses terus dok,sukses terus dok,"['sukses', 'terus', 'dok']",1
video1,"Kalau curcuma plus (grow),  itu gmn??",kalau curcuma plus grow itu gmn,kalau curcuma plus grow gmn,kalau curcuma plus grow bagaimana,kalau curcuma plus grow bagaimana,"['kalau', 'curcuma', 'plus', 'grow', 'bagaimana']",0
video2,"Obat obatan semua bisa beredar bukannya lewat bpom duluka 
Cobaja semua chek obatnya ada bpom ga kalo gada ya ilega
Nah kalo ada bpom nya
Andalah yg bisa menyimpulkan",obat obatan semua bisa beredar bukannya lewat bpom duluka cobaja semua chek obatnya ada bpom ga kalo gada ya ilega nah kalo ada bpom nya andalah yg bisa menyimpulkan,obat obat semua edar bukan lewat bpom duluka cobaja semua chek obat bpom ga kalo gada ilega nah kalo bpom nya yg simpul,obat obat semua edar bukan lewat bpom duluka cobaja semua chek obat bpom enggak kalau enggak ada ilega nah kalau bpom nya yang simpul,obat obat semua edar bukan lewat bpom duluka cobaja semua chek obat bpom enggak kalau enggak ada ilega nah kalau bpom nya yang simpul,"['obat', 'obat', 'semua', 'edar', 'bukan', 'lewat', 'bpom', 'duluka', 'cobaja', 'semua', 'chek', 'obat', 'bpom', 'enggak', 'kalau', 'enggak', 'ada', 'ilega', 'nah', 'kalau', 'bpom', 'nya', 'yang', 'simpul']",-1
video2,"Malah memperkeruh suasana. 
Lebih baik diam kalo belum paham.",malah memperkeruh suasana lebih baik diam kalo belum paham,malah keruh suasana lebih baik diam kalo paham,bahkan keruh suasana lebih baik diam kalau paham,bahkan keruh suasana lebih baik diam kalau paham,"['bahkan', 'keruh', 'suasana', 'lebih', 'baik', 'diam', 'kalau', 'paham']",0
video1,Menurut saya anak² sekarang suka minuman kemasan dan jajan²an sembarangan juga permen yang aneh². Itu perlu di teliti lagi seperti minuman kemasan jajanan permen dll.,menurut saya anak  sekarang suka minuman kemasan dan jajan an sembarangan juga permen yang aneh  itu perlu di teliti lagi seperti minuman kemasan jajanan permen dll,turut anak sekarang suka minum kemas jajan an sembarang permen aneh perlu teliti seperti minum kemas jajan permen,turut anak sekarang suka minum kemas jajan an sembarang permen aneh perlu teliti seperti minum kemas jajan permen,turut anak sekarang suka minum kemas jajan an sembarang permen aneh perlu teliti seperti minum kemas jajan permen,"['turut', 'anak', 'sekarang', 'suka', 'minum', 'kemas', 'jajan', 'an', 'sembarang', 'permen', 'aneh', 'perlu', 'teliti', 'seperti', 'minum', 'kemas', 'jajan', 'permen']",-1
video1,"Terima kasih dokter Richard sudah mengedukasi. Kasus gagal ginjal akut ini hampir bersamaan dgn kasus batuk, pilek, dan influenza yang sudah bbrp bulan ini lagi meningkat. Hal ini membuat kt harus memprioritaskan obat2an alami saat sakit. Walau ttp perlu menggunakan obat dari resep dokter jika memang sangat diperlukan.",terima kasih dokter richard sudah mengedukasi kasus gagal ginjal akut ini hampir bersamaan dgn kasus batuk pilek dan influenza yang sudah bbrp bulan ini lagi meningkat hal ini membuat kt harus memprioritaskan obatan alami saat sakit walau ttp perlu menggunakan obat dari resep dokter jika memang sangat diperlukan,terima kasih dokter richard edukasi kasus gagal ginjal akut hampir sama dgn kasus batuk pilek influenza sudah bbrp bulan lagi tingkat ini buat kt prioritas obat alami sakit ttp perlu obat resep dokter memang sangat perlu,terima kasih dokter richard edukasi kasus gagal ginjal akut hampir sama dengan kasus batuk pilek influenza sudah beberapa bulan lagi tingkat ini buat kita prioritas obat alami sakit tetap perlu obat resep dokter memang sangat perlu,terima kasih dokter richard edukasi kasus gagal ginjal akut hampir sama dengan kasus batuk pilek influenza sudah beberapa bulan lagi tingkat ini buat kita prioritas obat alami sakit tetap perlu obat resep dokter memang sangat perlu,"['terima', 'kasih', 'dokter', 'richard', 'edukasi', 'kasus', 'gagal', 'ginjal', 'akut', 'hampir', 'sama', 'dengan', 'kasus', 'batuk', 'pilek', 'influenza', 'sudah', 'beberapa', 'bulan', 'lagi', 'tingkat', 'ini', 'buat', 'kita', 'prioritas', 'obat', 'alami', 'sakit', 'tetap', 'perlu', 'obat', 'resep', 'dokter', 'memang', 'sangat', 'perlu']",1
video1,Petugas yang mengijinkan harus dihukum seberat-beratnya.ratusan nyawa anak anak melayang. Produsen obat tersebut harus membayar ganti ruginya,petugas yang mengijinkan harus dihukum seberat beratnya ratusan nyawa anak anak melayang produsen obat tersebut harus membayar ganti ruginya,tugas mengijinkan hukum berat berat ratus nyawa anak anak layang produsen obat sebut bayar ganti rugi,tugas mengijinkan hukum berat berat ratus nyawa anak anak layang produsen obat sebut bayar ganti rugi,tugas mengijinkan hukum berat berat ratus nyawa anak anak layang produsen obat sebut bayar ganti rugi,"['tugas', 'mengijinkan', 'hukum', 'berat', 'berat', 'ratus', 'nyawa', 'anak', 'anak', 'layang', 'produsen', 'obat', 'sebut', 'bayar', 'ganti', 'rugi']",-1
video1,"Alhamdulillah Ya Rabb , Dengan Penjelasan Dokter lee   , 
Trimakasih Banyak Dok🙏🏻
Semoga Dokter Lee &  kita Semua Diberikan Kesehtan , Panjang Umur 🤲🏻",alhamdulillah ya rabb dengan penjelasan dokter lee trimakasih banyak dok semoga dokter lee kita semua diberikan kesehtan panjang umur,alhamdulillah rabb jelas dokter lee trimakasih banyak dok moga dokter lee semua beri kesehtan panjang umur,alhamdulillah rabb jelas dokter lee trimakasih banyak dok moga dokter lee semua beri kesehtan panjang umur,alhamdulillah rabb jelas dokter lee trimakasih banyak dok semoga dokter lee semua beri kesehtan panjang umur,"['alhamdulillah', 'rabb', 'jelas', 'dokter', 'lee', 'trimakasih', 'banyak', 'dok', 'semoga', 'dokter', 'lee', 'semua', 'beri', 'kesehtan', 'panjang', 'umur']",1
video2,"Ya betul Dr. Richard, saya sebagai IRT sakit 1 hari aza kegiatan operasional d rmh ud terganggu, gak bisa lama2 sakitny lgs cus ke dokter aza suntik n minum obat....",ya betul dr richard saya sebagai irt sakit hari aza kegiatan operasional d rmh ud terganggu gak bisa lama sakitny lgs cus ke dokter aza suntik n minum obat,betul dr richard bagai irt sakit hari aza giat operasional d rmh ud ganggu gak lama sakitny lgs cus dokter aza suntik n minum obat,betul dari richard bagai irt sakit hari saja giat operasional di rumah sudah ganggu enggak lama sakitny langsung cus dokter saja suntik dan minum obat,betul dari richard bagai irt sakit hari saja giat operasional di rumah sudah ganggu enggak lama sakitny langsung cus dokter saja suntik dan minum obat,"['betul', 'dari', 'richard', 'bagai', 'irt', 'sakit', 'hari', 'saja', 'giat', 'operasional', 'di', 'rumah', 'sudah', 'ganggu', 'enggak', 'lama', 'sakitny', 'langsung', 'cus', 'dokter', 'saja', 'suntik', 'dan', 'minum', 'obat']",-1
video3,Saya heran dok kok bisa Obat yg berbahaya begitu bisa lolos uji pengawas dari BPOM? Sama seperti kasus Dokter msalah skincare .Ini sangat berbahaya jika Pengawasnya sendiri bermasalah.saya harap BPOM juga di periksa mengapa  bisa terjadi hal begini lagi,saya heran dok kok bisa obat yg berbahaya begitu bisa lolos uji pengawas dari bpom sama seperti kasus dokter msalah skincare ini sangat berbahaya jika pengawasnya sendiri bermasalah saya harap bpom juga di periksa mengapa bisa terjadi hal begini lagi,heran dok kok obat yg bahaya bisa lolos uji awas bpom sama kasus dokter msalah skincare sangat bahaya awas sendiri masalah harap bpom di periksa bisa jadi begini,heran dok kok obat yang bahaya bisa lolos uji awas bpom sama kasus dokter masalah skincare sangat bahaya awas sendiri masalah harap bpom di periksa bisa jadi begini,heran dok kok obat yang bahaya bisa lolos uji awas bpom sama kasus dokter masalah skincare sangat bahaya awas sendiri masalah harap bpom di periksa bisa jadi begini,"['heran', 'dok', 'kok', 'obat', 'yang', 'bahaya', 'bisa', 'lolos', 'uji', 'awas', 'bpom', 'sama', 'kasus', 'dokter', 'masalah', 'skincare', 'sangat', 'bahaya', 'awas', 'sendiri', 'masalah', 'harap', 'bpom', 'di', 'periksa', 'bisa', 'jadi', 'begini']",-1
video1,"SUSU KAMBING ETAWA ORGANIK
*MEMBERSIHKAN PARU-PARU
* Cari Agen Tiap Kabupaten
* IJIN BPOM & MUI
*Modal Kecil Profit Besar",susu kambing etawa organik membersihkan paru paru cari agen tiap kabupaten ijin bpom mui modal kecil profit besar,susu kambing etawa organik bersih paru paru cari agen tiap kabupaten ijin bpom mui modal kecil profit besar,susu kambing etawa organik bersih paru paru cari agen tiap kabupaten ijin bpom mui modal kecil profit besar,susu kambing etawa organik bersih paru paru cari agen tiap kabupaten ijin bpom mui modal kecil profit besar,"['susu', 'kambing', 'etawa', 'organik', 'bersih', 'paru', 'paru', 'cari', 'agen', 'tiap', 'kabupaten', 'ijin', 'bpom', 'mui', 'modal', 'kecil', 'profit', 'besar']",0
video1,"Setuju banget pak dokter, Sy juga heran kok secepat itu kena ginjal jika pengaruh dari obat yg di sangkakan.. Kecuali mkn cabe langsung rasakan pedisnya. 🤔🤔,ini obat di konsumsi langsung dadahkn lari ke ginjal.???????",setuju banget pak dokter sy juga heran kok secepat itu kena ginjal jika pengaruh dari obat yg di sangkakan kecuali mkn cabe langsung rasakan pedisnya ini obat di konsumsi langsung dadahkn lari ke ginjal,tuju banget pak dokter sy heran kok cepat kena ginjal pengaruh obat yg sangka mkn cabe langsung rasa pedis obat konsumsi langsung dadahkn lari ginjal,tuju banget pak dokter saya heran kok cepat kena ginjal pengaruh obat yang sangka makin cabe langsung rasa pedis obat konsumsi langsung dadahkn lari ginjal,tuju banget pak dokter aku heran kok cepat kena ginjal pengaruh obat yang sangka makin cabe langsung rasa pedis obat konsumsi langsung dadahkn lari ginjal,"['tuju', 'banget', 'pak', 'dokter', 'aku', 'heran', 'kok', 'cepat', 'kena', 'ginjal', 'pengaruh', 'obat', 'yang', 'sangka', 'makin', 'cabe', 'langsung', 'rasa', 'pedis', 'obat', 'konsumsi', 'langsung', 'dadahkn', 'lari', 'ginjal']",-1
video3,Reaksi vaksin covid19 terhadap dua senyawa zat tsb.  kalau menurut saya🙏,reaksi vaksin covid terhadap dua senyawa zat tsb kalau menurut saya,reaksi vaksin covid hadap senyawa zat tsb kalau turut,reaksi vaksin covid hadap senyawa zat tersebut kalau turut,reaksi vaksin covid hadap senyawa zat tersebut kalau turut,"['reaksi', 'vaksin', 'covid', 'hadap', 'senyawa', 'zat', 'tersebut', 'kalau', 'turut']",0
video1,Sukses Selalu 🙏,sukses selalu,sukses selalu,sukses selalu,sukses selalu,"['sukses', 'selalu']",1
video2,Btul kata dokter 👍🏻👍🏻👍🏻👍🏻👍🏻,btul kata dokter,btul kata dokter,betul kata dokter,betul kata dokter,"['betul', 'kata', 'dokter']",1
video1,Percaya BPOM,percaya bpom,percaya bpom,percaya bpom,percaya bpom,"['percaya', 'bpom']",1
video2,"Rasanya hampir semua obat ada efek sampingnya, makanya kita dianjurkan klo ga sakit jgn minum obat, trus minumnya juga hrs sesuai anjuran dokter, misalnya minimal 4 jam sekali dan batas maximumnya brp kali dlm sehari.",rasanya hampir semua obat ada efek sampingnya makanya kita dianjurkan klo ga sakit jgn minum obat trus minumnya juga hrs sesuai anjuran dokter misalnya minimal jam sekali dan batas maximumnya brp kali dlm sehari,rasa hampir semua obat efek samping makanya anjur klo ga sakit jgn minum obat trus minum hrs sesuai anjur dokter misal minimal jam sekali batas maximumnya brp kali dlm hari,rasa hampir semua obat efek samping makanya anjur kalo enggak sakit jangan minum obat terus minum harus sesuai anjur dokter misal minimal jam sekali batas maximumnya berapa kali dalam hari,rasa hampir semua obat efek samping makanya anjur kalo enggak sakit jangan minum obat terus minum harus sesuai anjur dokter misal minimal jam sekali batas maximumnya berapa kali dalam hari,"['rasa', 'hampir', 'semua', 'obat', 'efek', 'samping', 'makanya', 'anjur', 'kalo', 'enggak', 'sakit', 'jangan', 'minum', 'obat', 'terus', 'minum', 'harus', 'sesuai', 'anjur', 'dokter', 'misal', 'minimal', 'jam', 'sekali', 'batas', 'maximumnya', 'berapa', 'kali', 'dalam', 'hari']",1
video1,Ini berarti kewaspadaan bangsa Indonesia lebih hebat...,ini berarti kewaspadaan bangsa indonesia lebih hebat,arti waspada bangsa indonesia lebih hebat,arti waspada bangsa indonesia lebih hebat,arti waspada bangsa indonesia lebih hebat,"['arti', 'waspada', 'bangsa', 'indonesia', 'lebih', 'hebat']",1
video1,"Jangan cuma obat-obatan diperiksa,makanan2pun juga diperiksa",jangan cuma obat obatan diperiksa makananpun juga diperiksa,jangan cuma obat obat periksa makan periksa,jangan cuma obat obat periksa makan periksa,jangan cuma obat obat periksa makan periksa,"['jangan', 'cuma', 'obat', 'obat', 'periksa', 'makan', 'periksa']",1
video2,BPOM....???,bpom,bpom,bpom,bpom,['bpom'],-1
video1,"Pas pusing karena anak batuk pilek, lihat ini jadi mencerahkan !",pas pusing karena anak batuk pilek lihat ini jadi mencerahkan,pas pusing anak batuk pilek lihat jadi cerah,pas pusing anak batuk pilek lihat jadi cerah,pas pusing anak batuk pilek lihat jadi cerah,"['pas', 'pusing', 'anak', 'batuk', 'pilek', 'lihat', 'jadi', 'cerah']",1
