video_id,comment_text,text_cleaned,text_removal,text_normalized,text_manual_replaced,text_tokenize
video2,Itu Bru anak aku minum uni baby cog,itu bru anak aku minum uni baby cog,bru anak aku minum uni baby cog,baru anak aku minum uni baby cog,baru anak aku minum uni baby cog,"['baru', 'anak', 'aku', 'minum', 'uni', 'baby', 'cog']"
video2,Smg itu hanya di luar negri doang BKN di sini,smg itu hanya di luar negri doang bkn di sini,smg hanya luar negri doang bkn sini,semoga hanya luar negeri saja bukan sini,semoga hanya luar negeri saja bukan sini,"['semoga', 'hanya', 'luar', 'negeri', 'saja', 'bukan', 'sini']"
video2,negerilucu,negerilucu,negerilucu,negerilucu,negerilucu,['negerilucu']
video2,Makanan yg mengandung formalin dapat menyebabkan gagal ginjal.,makanan yg mengandung formalin dapat menyebabkan gagal ginjal,makan yg kandung formalin sebab gagal ginjal,makan yang kandung formalin sebab gagal ginjal,makan yang kandung formalin sebab gagal ginjal,"['makan', 'yang', 'kandung', 'formalin', 'sebab', 'gagal', 'ginjal']"
video2,"G heran masyarakat indo lebih percaya ""bpom"" luar dri pda dalam negeri sendiri😂",g heran masyarakat indo lebih percaya bpom luar dri pda dalam negeri sendiri,g heran masyarakat indo lebih percaya bpom luar dri pda negeri sendiri,enggak heran masyarakat indonesia lebih percaya bpom luar dari pada negeri sendiri,enggak heran masyarakat indonesia lebih percaya bpom luar dari pada negeri sendiri,"['enggak', 'heran', 'masyarakat', 'indonesia', 'lebih', 'percaya', 'bpom', 'luar', 'dari', 'pada', 'negeri', 'sendiri']"
video2,"Kalo kayak minuman Ale Ale, teh Rio,teh kotak,teh sisri ,nutri sari ,dll gimana dokter?bukanya banyak banget minuman begitu",kalo kayak minuman ale ale teh rio teh kotak teh sisri nutri sari dll gimana dokter bukanya banyak banget minuman begitu,kalo kayak minum ale ale teh rio teh kotak teh sisri nutri sari gimana dokter buka banyak banget minum,kalau kayak minum ale ale kakak perempuan rio kakak perempuan kotak kakak perempuan sisri nutri sari bagaimana dokter buka banyak banget minum,kalau kayak minum ale ale kakak perempuan rio kakak perempuan kotak kakak perempuan sisri nutri sari bagaimana dokter buka banyak banget minum,"['kalau', 'kayak', 'minum', 'ale', 'ale', 'kakak', 'perempuan', 'rio', 'kakak', 'perempuan', 'kotak', 'kakak', 'perempuan', 'sisri', 'nutri', 'sari', 'bagaimana', 'dokter', 'buka', 'banyak', 'banget', 'minum']"
video2,"Pak dokter hrs belajar toxicology of EG/DEG. Dan memahami masalah dasarnya, yaitu kadar/konsentrasi zat pelarut ini dlm sirop dan drops (bentuk sediaan yg CAIR) diatas AMBANG BATAS TOLERANSI.

Jangan lupa belajar sedikit ttng ilmu Farmasi = Ilmu memasak obat. Klu sop kita kebanyakan garam maka efek sampingnya adalah sopnya keasinan. Dan dibuang.

Coba Dok belajar ttng HPLC dan biaya nya. Alat kromatografi ini diperlukan utk cek setiap batch produksi obat. Coba dok lihat biayanya.

Larangan ini bersifat preventif dan sementara. Klu tdk dilakukan maka nanti dikritik se-olah² BPOM membiarkan anak² mati. Salah lagi.
Klu BPOM lalai dlm fungsi kontrolnya maka itu urusan lain lagi.

Tapi dlm kasus GGA yg akut ini dan sdh ada seratus balita yg meninggal apa yg akan Dok selaku Menkes lakukan ???",pak dokter hrs belajar toxicology of eg deg dan memahami masalah dasarnya yaitu kadar konsentrasi zat pelarut ini dlm sirop dan drops bentuk sediaan yg cair diatas ambang batas toleransi jangan lupa belajar sedikit ttng ilmu farmasi ilmu memasak obat klu sop kita kebanyakan garam maka efek sampingnya adalah sopnya keasinan dan dibuang coba dok belajar ttng hplc dan biaya nya alat kromatografi ini diperlukan utk cek setiap batch produksi obat coba dok lihat biayanya larangan ini bersifat preventif dan sementara klu tdk dilakukan maka nanti dikritik se olah  bpom membiarkan anak  mati salah lagi klu bpom lalai dlm fungsi kontrolnya maka itu urusan lain lagi tapi dlm kasus gga yg akut ini dan sdh ada seratus balita yg meninggal apa yg akan dok selaku menkes lakukan,pak dokter hrs ajar toxicology of eg deg paham masalah dasar kadar konsentrasi zat larut dlm sirop drops bentuk sedia yg cair atas ambang batas toleransi jangan lupa ajar sedikit ttng ilmu farmasi ilmu masak obat klu sop banyak garam efek samping sop asin buang coba dok ajar ttng hplc biaya nya alat kromatografi perlu utk cek tiap batch produksi obat coba dok lihat biaya larang sifat preventif sementara klu tdk laku nanti kritik se olah bpom biar anak mati salah klu bpom lalai dlm fungsi kontrol itu urus lagi dlm kasus gga yg akut dan sdh ratus balita yg tinggal apa yg dok selaku menkes laku,pak dokter harus ajar toxicology of eg deg paham masalah dasar kadar konsentrasi zat larut dalam sirop drops bentuk sedia yang cair atas ambang batas toleransi jangan lupa ajar sedikit ttng ilmu farmasi ilmu masak obat kalau sop banyak garam efek samping sop asin buang coba dok ajar ttng hplc biaya nya alat kromatografi perlu untuk cek tiap batch produksi obat coba dok lihat biaya larang sifat preventif sementara kalau tidak laku nanti kritik se olah bpom biar anak mati salah kalau bpom lalai dalam fungsi kontrol itu urus lagi dalam kasus enggak yang akut dan sudah ratus balita yang tinggal apa yang dok selaku menkes laku,pak dokter harus ajar toxicology of eg deg paham masalah dasar kadar konsentrasi zat larut dalam sirop drops bentuk sedia yang cair atas ambang batas toleransi jangan lupa ajar sedikit ttng ilmu farmasi ilmu masak obat kalau sop banyak garam efek samping sop asin buang coba dok ajar ttng hplc biaya nya alat kromatografi perlu untuk cek tiap batch produksi obat coba dok lihat biaya larang sifat preventif sementara kalau tidak laku nanti kritik se olah bpom biar anak mati salah kalau bpom lalai dalam fungsi kontrol itu urus lagi dalam kasus enggak yang akut dan sudah ratus balita yang tinggal apa yang dok selaku menkes laku,"['pak', 'dokter', 'harus', 'ajar', 'toxicology', 'of', 'eg', 'deg', 'paham', 'masalah', 'dasar', 'kadar', 'konsentrasi', 'zat', 'larut', 'dalam', 'sirop', 'drops', 'bentuk', 'sedia', 'yang', 'cair', 'atas', 'ambang', 'batas', 'toleransi', 'jangan', 'lupa', 'ajar', 'sedikit', 'ttng', 'ilmu', 'farmasi', 'ilmu', 'masak', 'obat', 'kalau', 'sop', 'banyak', 'garam', 'efek', 'samping', 'sop', 'asin', 'buang', 'coba', 'dok', 'ajar', 'ttng', 'hplc', 'biaya', 'nya', 'alat', 'kromatografi', 'perlu', 'untuk', 'cek', 'tiap', 'batch', 'produksi', 'obat', 'coba', 'dok', 'lihat', 'biaya', 'larang', 'sifat', 'preventif', 'sementara', 'kalau', 'tidak', 'laku', 'nanti', 'kritik', 'se', 'olah', 'bpom', 'biar', 'anak', 'mati', 'salah', 'kalau', 'bpom', 'lalai', 'dalam', 'fungsi', 'kontrol', 'itu', 'urus', 'lagi', 'dalam', 'kasus', 'enggak', 'yang', 'akut', 'dan', 'sudah', 'ratus', 'balita', 'yang', 'tinggal', 'apa', 'yang', 'dok', 'selaku', 'menkes', 'laku']"
video2,Dari dulu gue emng gak percaya ma pemerintahan sekarang alhamdulillah gue golput selama dua pemilihan karna gak ada yg meyakinkan calon ny...,dari dulu gue emng gak percaya ma pemerintahan sekarang alhamdulillah gue golput selama dua pemilihan karna gak ada yg meyakinkan calon ny,dulu gue emng gak percaya ma perintah sekarang alhamdulillah gue golput lama pilih karna gak yg yakin calon ny,dulu saya memang enggak percaya sama perintah sekarang alhamdulillah saya golongan putih lama pilih karena enggak yang yakin calon nya,dulu aku memang enggak percaya sama perintah sekarang alhamdulillah aku golongan putih lama pilih karena enggak yang yakin calon nya,"['dulu', 'aku', 'memang', 'enggak', 'percaya', 'sama', 'perintah', 'sekarang', 'alhamdulillah', 'aku', 'golongan', 'putih', 'lama', 'pilih', 'karena', 'enggak', 'yang', 'yakin', 'calon', 'nya']"
video2,Ini kan obat sudah lama ko baru kejadian sekarang. Menurutku ini mungkin ada dampak dari long covid. Karena kita anggap covid menjadi hal biasa padahal dampak covid bisa ke organ nah bagi anak2 kemungkinan berdampak ke ginjal.,ini kan obat sudah lama ko baru kejadian sekarang menurutku ini mungkin ada dampak dari long covid karena kita anggap covid menjadi hal biasa padahal dampak covid bisa ke organ nah bagi anak kemungkinan berdampak ke ginjal,kan obat lama ko baru jadi sekarang turut mungkin dampak long covid kita anggap covid jadi biasa padahal dampak covid organ nah anak mungkin dampak ke ginjal,kan obat lama kok baru jadi sekarang turut mungkin dampak long covid kita anggap covid jadi biasa padahal dampak covid organ nah anak mungkin dampak ke ginjal,kan obat lama kok baru jadi sekarang turut mungkin dampak long covid kita anggap covid jadi biasa padahal dampak covid organ nah anak mungkin dampak ke ginjal,"['kan', 'obat', 'lama', 'kok', 'baru', 'jadi', 'sekarang', 'turut', 'mungkin', 'dampak', 'long', 'covid', 'kita', 'anggap', 'covid', 'jadi', 'biasa', 'padahal', 'dampak', 'covid', 'organ', 'nah', 'anak', 'mungkin', 'dampak', 'ke', 'ginjal']"
video2,🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️ lha 102 obat gak boleh edar terus gimana kalau mereka pada sakit harus di kasih minum air jahe sm beras kencur ya pak 🙊,lha obat gak boleh edar terus gimana kalau mereka pada sakit harus di kasih minum air jahe sm beras kencur ya pak,lha obat gak edar terus gimana kalau pada sakit di kasih minum air jahe sm beras kencur pak,lah obat enggak edar terus bagaimana kalau pada sakit di kasih minum air jahe sama beras kencur pak,lah obat enggak edar terus bagaimana kalau pada sakit di kasih minum air jahe sama beras kencur pak,"['lah', 'obat', 'enggak', 'edar', 'terus', 'bagaimana', 'kalau', 'pada', 'sakit', 'di', 'kasih', 'minum', 'air', 'jahe', 'sama', 'beras', 'kencur', 'pak']"
video2,Mungkin batch uji pertama hasil nya ok.,mungkin batch uji pertama hasil nya ok,mungkin batch uji pertama hasil nya,mungkin batch uji pertama hasil nya,mungkin batch uji pertama hasil nya,"['mungkin', 'batch', 'uji', 'pertama', 'hasil', 'nya']"
video2,"Iya ibu joana,,, mdh2han anak2 kita slu sht,,, sm anakku prnh jg mnm obt,,,, alhamdulillah,, kini dia lbh kuat krna sering Q suruh mkn banyak,,,, mn m air pth putih",iya ibu joana mdhhan anak kita slu sht sm anakku prnh jg mnm obt alhamdulillah kini dia lbh kuat krna sering q suruh mkn banyak mn m air pth putih,iya ibu joana mdhhan anak slu sht sm anak prnh jg mnm obt alhamdulillah kini lbh kuat krna sering q suruh mkn banyak mn m air pth putih,iya ibu joana mdhhan anak slu sht sama anak pernah juga mnm obt alhamdulillah kini lebih kuat karena sering ku suruh makin banyak mana sama air pth putih,iya ibu joana mdhhan anak slu sht sama anak pernah juga mnm obt alhamdulillah kini lebih kuat karena sering ku suruh makin banyak mana sama air pth putih,"['iya', 'ibu', 'joana', 'mdhhan', 'anak', 'slu', 'sht', 'sama', 'anak', 'pernah', 'juga', 'mnm', 'obt', 'alhamdulillah', 'kini', 'lebih', 'kuat', 'karena', 'sering', 'ku', 'suruh', 'makin', 'banyak', 'mana', 'sama', 'air', 'pth', 'putih']"
video2,Malah lebih berat pakai obat2 keras buat bayi2/balita. Anak2 dulu tertolomg dgn yg syrup.,malah lebih berat pakai obat keras buat bayi balita anak dulu tertolomg dgn yg syrup,malah lebih berat pakai obat keras buat bayi balita anak dulu tertolomg dgn yg syrup,bahkan lebih berat pakai obat keras buat bayi balita anak dulu tertolomg dengan yang syrup,bahkan lebih berat pakai obat keras buat bayi balita anak dulu tertolomg dengan yang syrup,"['bahkan', 'lebih', 'berat', 'pakai', 'obat', 'keras', 'buat', 'bayi', 'balita', 'anak', 'dulu', 'tertolomg', 'dengan', 'yang', 'syrup']"
video2,moga karyawan perusahaan2 itu diberikan jalan yg terang! btw kapan ya menteri kesehatan bisa dijabat sama driver ojol yg kira2 lulusan teknik sipil? sekalian out of the box!,moga karyawan perusahaan itu diberikan jalan yg terang btw kapan ya menteri kesehatan bisa dijabat sama driver ojol yg kira lulusan teknik sipil sekalian out of the box,moga karyawan usaha beri jalan yg terang btw kapan menteri sehat jabat sama driver ojol yg kira lulus teknik sipil sekali out of the box,moga karyawan usaha beri jalan yang terang ngomong-ngomong kapan menteri sehat jabat sama driver ojol yang kira lulus teknik sipil sekali out of the box,semoga karyawan usaha beri jalan yang terang ngomong-ngomong kapan menteri sehat jabat sama driver ojol yang kira lulus teknik sipil sekali out of the box,"['semoga', 'karyawan', 'usaha', 'beri', 'jalan', 'yang', 'terang', 'ngomong-ngomong', 'kapan', 'menteri', 'sehat', 'jabat', 'sama', 'driver', 'ojol', 'yang', 'kira', 'lulus', 'teknik', 'sipil', 'sekali', 'out', 'of', 'the', 'box']"
video2,Anak saya 2 semua klo demam minumnya obat TEMPRA paracetamol..dan kemaren bru aj nyoba SANMOL paracetamol.mudahan anak anak kita di berikan kesehatan.HUFAGRIP.BRODEKSIN.PIM TRA KOL. obat yg pernah anak sy minum,anak saya semua klo demam minumnya obat tempra paracetamol dan kemaren bru aj nyoba sanmol paracetamol mudahan anak anak kita di berikan kesehatan hufagrip brodeksin pim tra kol obat yg pernah anak sy minum,anak semua klo demam minum obat tempra paracetamol kemaren bru aj nyoba sanmol paracetamol mudah anak anak di ikan sehat hufagrip brodeksin pim tra kol obat yg pernah anak sy minum,anak semua kalo demam minum obat tempra paracetamol kemarin baru saja mencoba sanmol paracetamol mudah anak anak di ikan sehat hufagrip brodeksin pim tra kol obat yang pernah anak saya minum,anak semua kalo demam minum obat tempra paracetamol kemarin baru saja mencoba sanmol paracetamol mudah anak anak di ikan sehat hufagrip brodeksin pim tra kol obat yang pernah anak aku minum,"['anak', 'semua', 'kalo', 'demam', 'minum', 'obat', 'tempra', 'paracetamol', 'kemarin', 'baru', 'saja', 'mencoba', 'sanmol', 'paracetamol', 'mudah', 'anak', 'anak', 'di', 'ikan', 'sehat', 'hufagrip', 'brodeksin', 'pim', 'tra', 'kol', 'obat', 'yang', 'pernah', 'anak', 'aku', 'minum']"
video2,BANG ADA PENAMPAKAN DI MENIT 9:23,bang ada penampakan di menit,bang tampak menit,bang tampak menit,bang tampak menit,"['bang', 'tampak', 'menit']"
video2,"Tes vaksin yg lbih tepat, obat dr jaman dlu tdk ad mslh",tes vaksin yg lbih tepat obat dr jaman dlu tdk ad mslh,tes vaksin yg lbih tepat obat dr jaman dlu tdk ad mslh,tes vaksin yang lebih tepat obat dari jaman dulu tidak ada masalah,tes vaksin yang lebih tepat obat dari jaman dulu tidak ada masalah,"['tes', 'vaksin', 'yang', 'lebih', 'tepat', 'obat', 'dari', 'jaman', 'dulu', 'tidak', 'ada', 'masalah']"
video2,Anak saya yg no 1 sering sakit hampir setiap bln  konsumsi obat waktu  masih balita tapi Alhamdulillah pas mau ikut test  cek kesehatan Alhamdulillah vik sehat bersih  cmn dari kecil tidak konsumsi jajanan jg minuman yang sembarangan.,anak saya yg no sering sakit hampir setiap bln konsumsi obat waktu masih balita tapi alhamdulillah pas mau ikut test cek kesehatan alhamdulillah vik sehat bersih cmn dari kecil tidak konsumsi jajanan jg minuman yang sembarangan,anak yg no sering sakit hampir tiap bln konsumsi obat waktu balita alhamdulillah pas mau ikut test cek sehat alhamdulillah vik sehat bersih cmn kecil konsumsi jajan jg minum sembarang,anak yang nomor sering sakit hampir tiap bulan konsumsi obat waktu balita alhamdulillah pas mau ikut test cek sehat alhamdulillah vik sehat bersih cuman kecil konsumsi jajan juga minum sembarang,anak yang nomor sering sakit hampir tiap bulan konsumsi obat waktu balita alhamdulillah pas mau ikut test cek sehat alhamdulillah vik sehat bersih cuman kecil konsumsi jajan juga minum sembarang,"['anak', 'yang', 'nomor', 'sering', 'sakit', 'hampir', 'tiap', 'bulan', 'konsumsi', 'obat', 'waktu', 'balita', 'alhamdulillah', 'pas', 'mau', 'ikut', 'test', 'cek', 'sehat', 'alhamdulillah', 'vik', 'sehat', 'bersih', 'cuman', 'kecil', 'konsumsi', 'jajan', 'juga', 'minum', 'sembarang']"
video2,Minyakkkk eehh nyimakkk ja deh 😬😬,minyakkkk eehh nyimakkk ja deh,minyakkkk eehh nyimakkk ja deh,minyakkkk eehh nyimakkk saja deh,minyakkkk eehh nyimakkk saja deh,"['minyakkkk', 'eehh', 'nyimakkk', 'saja', 'deh']"
video2,"palingan gak jauh2 dr menjatuhkan 1 produk demi masuk nya produk2 baru ke indonesia,karena indonesia daya beli masyarakat nya lbh tinggi ketimbang negara lain,dah laaaaahhh gak usah terlalu di fikirin,kematian anak2 itu data nya bener2 valid gak tuh,pleaseeeeeeeee jgn dijadikan isu politik yesss,kasian oranng2 farmasi",palingan gak jauh dr menjatuhkan produk demi masuk nya produk baru ke indonesia karena indonesia daya beli masyarakat nya lbh tinggi ketimbang negara lain dah laaaaahhh gak usah terlalu di fikirin kematian anak itu data nya bener valid gak tuh pleaseeeeeeeee jgn dijadikan isu politik yesss kasian oranng farmasi,paling gak jauh dr jatuh produk masuk nya produk baru indonesia indonesia daya beli masyarakat nya lbh tinggi ketimbang negara dah laaaaahhh gak usah terlalu fikirin mati anak data nya bener valid gak tuh pleaseeeeeeeee jgn jadi isu politik yesss kasi oranng farmasi,paling enggak jauh dari jatuh produk masuk nya produk baru indonesia indonesia daya beli masyarakat nya lebih tinggi ketimbang negara deh laaaaahhh enggak perlu terlalu fikirin mati anak data nya benar sah enggak itu pleaseeeeeeeee jangan jadi isu politik yesss kasih oranng farmasi,paling enggak jauh dari jatuh produk masuk nya produk baru indonesia indonesia daya beli masyarakat nya lebih tinggi ketimbang negara deh laaaaahhh enggak perlu terlalu fikirin mati anak data nya benar sah enggak itu pleaseeeeeeeee jangan jadi isu politik yesss kasih oranng farmasi,"['paling', 'enggak', 'jauh', 'dari', 'jatuh', 'produk', 'masuk', 'nya', 'produk', 'baru', 'indonesia', 'indonesia', 'daya', 'beli', 'masyarakat', 'nya', 'lebih', 'tinggi', 'ketimbang', 'negara', 'deh', 'laaaaahhh', 'enggak', 'perlu', 'terlalu', 'fikirin', 'mati', 'anak', 'data', 'nya', 'benar', 'sah', 'enggak', 'itu', 'pleaseeeeeeeee', 'jangan', 'jadi', 'isu', 'politik', 'yesss', 'kasih', 'oranng', 'farmasi']"
